RiskCategory, TimeWindow, Flight, attOnBody_coverage, attOnBody_payoff, attOnBody_utility, attInCarryOn_coverage, attInCarryOn_payoff, attInCarryOn_utility
UNKNOWN, 240, Flight82, 0.2500000004942287, 52499.99996540399, 15686.999989662714, 0.7500000004411242, 17499.9999691213, 5228.9999907734455
UNKNOWN, 240, Flight83, 0.2500000004289573, 59999.99996568341, 17927.999989746204, 0.7500000004314827, 19999.99996548138, 5975.999989685836
UNKNOWN, 240, Flight84, 0.2500000004360604, 52499.99996947577, 15686.999990879362, 0.7500000004326898, 17499.999969711716, 5228.999990949861
UNKNOWN, 240, Flight85, 0.2500000004051506, 22499.999987845484, 6722.99999636823, 0.7500000004273134, 7499.999987180598, 2240.9999961695626
UNKNOWN, 240, Flight86, 0.2500000004651848, 22499.999986044455, 6722.999995830083, 0.7500000004370906, 7499.999986887283, 2240.99999608192
UNKNOWN, 240, Flight87, 0.2500000006588758, 44999.99996046745, 13445.999988187676, 0.7500000004622251, 14999.99997226649, 4481.999991713227
UNKNOWN, 240, Flight88, 0.3520050853692544, 64799.491463074555, 19362.08804916668, 0.7500000004798063, 24999.99995201937, 7469.9999856633885
UNKNOWN, 240, Flight89, 0.35200508538023983, 64799.49146197601, 19362.088048838432, 0.7500000004977153, 24999.99995022847, 7469.999985128267
UNKNOWN, 240, Flight90, 0.250000000506325, 22499.99998481025, 6722.999995461302, 0.7500000004427906, 7499.999986716282, 2240.999996030825
UNKNOWN, 300, Flight31, 0.2500000015517549, 22499.99995344735, 6722.999986090068, 0.7500000005675571, 7499.999982973287, 2240.999994912418
UNKNOWN, 300, Flight32, 0.28000565057271876, 64799.491448455316, 19362.08804479845, 0.7548731261949015, 22061.418642458862, 6591.9518903667085
UNKNOWN, 300, Flight33, 0.25000000348125434, 14999.999930374912, 4481.999979196024, 0.750000000793649, 4999.999984127019, 1493.9999952571534
UNKNOWN, 300, Flight34, 0.2500000011479495, 59999.99990816404, 17927.999972559417, 0.7500000005201958, 19999.99995838434, 5975.99998756524
UNKNOWN, 300, Flight35, 0.25000000109418125, 37499.99994529094, 11204.999983652933, 0.7500000005138918, 12499.999974305409, 3734.9999923224564
UNKNOWN, 300, Flight36, 0.2500000165100697, 44999.99900939581, 13445.999704007469, 0.7500000023209495, 14999.999860743028, 4481.999958390017
UNKNOWN, 300, Flight37, 0.3520050855594477, 64799.49144405524, 19362.088043483705, 0.767046725120929, 23295.327487907103, 6960.643853386643
UNKNOWN, 300, Flight39, 0.35200508630774274, 64799.491369225725, 19362.088021124648, 0.7669321969985363, 23306.78030014637, 6964.065953683736
UNKNOWN, 300, Flight40, 0.25000000348307827, 44999.9997910153, 13445.999937555373, 0.750000000793887, 14999.999952366783, 4481.999985767195
UNKNOWN, 300, Flight42, 0.25000001653118553, 37499.99917344072, 11204.999753024089, 0.7500000023231287, 12499.999883843566, 3734.9999652924575
UNKNOWN, 300, Flight43, 0.25000000293013896, 22499.99991209583, 6722.999973734234, 0.7500000007290851, 7499.999978127446, 2240.999993464481
UNKNOWN, 300, Flight45, 0.25000000430771724, 14999.999913845653, 4481.999974257082, 0.7500000008904697, 4999.999982190606, 1493.999994678553
UNKNOWN, 300, Flight46, 0.2500000034824914, 37499.99982587543, 11204.999947971579, 0.7500000007938108, 12499.99996030946, 3734.999988140467
UNKNOWN, 300, Flight48, 0.2500000029308293, 37499.99985345853, 11204.999956213409, 0.7500000007291729, 12499.999963541353, 3734.9999891061566
UNKNOWN, 300, Flight49, 0.2500000165437989, 7499.9998345620115, 2240.999950567129, 0.7500000023350799, 2499.999976649201, 746.9999930227813
UNKNOWN, 300, Flight50, 0.2500000018276922, 44999.99989033847, 13445.999967233136, 0.7500000005999016, 14999.999964005905, 4481.999989244964
UNKNOWN, 300, Flight52, 0.2500000029317204, 52499.99979477957, 15686.999938680136, 0.7500000007292875, 17499.999948949873, 5228.999984746222
UNKNOWN, 300, Flight53, 0.2500000013554919, 59999.99989156064, 17927.99996759832, 0.7500000005445432, 19999.999956436546, 5975.99998698324
UNKNOWN, 300, Flight54, 0.28000565072431327, 64799.4914348118, 19362.088040721766, 0.7549172871103618, 22057.44416006744, 6590.764315028151
UNKNOWN, 300, Flight55, 0.25000001654036097, 22499.99950378917, 6722.999851732205, 0.7500000023239168, 7499.9999302824945, 2240.9999791684095
UNKNOWN, 300, Flight56, 0.2500000022406654, 22499.999932780036, 6722.999979914675, 0.7500000006482982, 7499.999980551054, 2240.999994188655
UNKNOWN, 300, Flight58, 0.25000000568442554, 29999.999772622978, 8963.999932059745, 0.7500000010517817, 9999.999957928734, 2987.9999874291057
UNKNOWN, 300, Flight59, 0.25000000292775776, 59999.99976577937, 17927.999930014877, 0.750000000728853, 19999.999941691764, 5975.999982577499
UNKNOWN, 300, Flight61, 0.28000565043834097, 64799.49146054931, 19362.088048412134, 0.7548060065472454, 22067.459410747913, 6593.756871931477
UNKNOWN, 300, Flight62, 0.25000000114799265, 44999.999931120445, 13445.99997941879, 0.7500000005202042, 14999.999968787748, 4481.999990673779
UNKNOWN, 300, Flight63, 0.25000000053758514, 14999.999989248297, 4481.999996787392, 0.7500000004482908, 4999.999991034183, 1493.999997321014
UNKNOWN, 300, Flight64, 0.2800056504278649, 64799.49146149215, 19362.088048693855, 0.7548075670540261, 22067.318965137652, 6593.714906783131
UNKNOWN, 300, Flight65, 0.25000000043974135, 37499.99997801293, 11204.999993430263, 0.750000000436307, 12499.99997818465, 3734.9999934815737
UNKNOWN, 300, Flight66, 0.2800056503951585, 64799.49146443574, 19362.0880495734, 0.754934724045488, 22055.87483590608, 6590.295400968737
UNKNOWN, 300, Flight67, 0.25000000058209565, 29999.99997671617, 8963.999993042793, 0.7500000004536015, 9999.99998185594, 2987.9999945785553
UNKNOWN, 300, Flight68, 0.25000000057364163, 22499.999982790752, 6722.999994857877, 0.7500000004525961, 7499.999986422118, 2240.9999959429288
UNKNOWN, 300, Flight69, 0.2500000005048247, 44999.99996971052, 13445.999990949505, 0.7500000004443437, 14999.99997333938, 4481.999992033807
UNKNOWN, 300, Flight70, 0.25000000060033634, 29999.999975986546, 8963.99999282478, 0.7500000004557686, 9999.999981769255, 2987.9999945526533
UNKNOWN, 300, Flight71, 0.25000000050467924, 14999.999989906417, 4481.999996984037, 0.7500000004443296, 4999.999991113408, 1493.9999973446863
UNKNOWN, 300, Flight72, 0.2500000006317511, 14999.999987364978, 4481.999996224656, 0.7500000004594939, 4999.999990810123, 1493.9999972540647
UNKNOWN, 300, Flight73, 0.25000000135524575, 14999.999972895086, 4481.9999919010515, 0.7500000005445175, 4999.9999891096495, 1493.9999967459632
UNKNOWN, 300, Flight74, 0.2500000004697736, 37499.999976511324, 11204.999992981584, 0.7500000004400664, 12499.999977996678, 3734.9999934254074
UNKNOWN, 300, Flight75, 0.2800056504408579, 64799.49146032279, 19362.08804834445, 0.7548064317036922, 22067.4211466677, 6593.745438624309
UNKNOWN, 300, Flight76, 0.25000000055811056, 22499.999983256683, 6722.999994997097, 0.7500000004507446, 7499.999986477664, 2240.999995959526
UNKNOWN, 300, Flight77, 0.2500000005908838, 14999.999988182324, 4481.999996468879, 0.7500000004546477, 4999.999990907047, 1493.9999972830256
UNKNOWN, 300, Flight78, 0.25000000047295734, 22499.99998581128, 6722.9999957604105, 0.7500000004404603, 7499.99998678619, 2240.9999960517134
UNKNOWN, 300, Flight79, 0.2500000008150298, 52499.999942947914, 15686.999982952837, 0.750000000481095, 17499.999966323347, 5228.999989937416
UNKNOWN, 300, Flight80, 0.25000000045055404, 44999.999972966754, 13445.999991922467, 0.7500000004376747, 14999.99997373952, 4481.999992153368
UNKNOWN, 300, Flight81, 0.2500000004106392, 7499.999995893608, 2240.9999987730102, 0.7500000004324819, 2499.999995675181, 746.999998707744
UNKNOWN, 300, Flight82, 0.25000000049154847, 52499.99996559161, 15686.999989718774, 0.7500000004427323, 17499.99996900874, 5228.999990739811
UNKNOWN, 300, Flight83, 0.25000000066918565, 59999.999946465156, 17927.99998400379, 0.7500000004638977, 19999.999962888185, 5975.9999889109895
UNKNOWN, 300, Flight84, 0.2500000014464822, 52499.99989874624, 15686.999969745377, 0.7500000005552107, 17499.999961135254, 5228.999988387214
UNKNOWN, 300, Flight85, 0.2500000004798669, 22499.999985603994, 6722.999995698474, 0.7500000004413085, 7499.999986760744, 2240.9999960441105
UNKNOWN, 300, Flight86, 0.2500000004697205, 22499.999985908384, 6722.999995789425, 0.7500000004400613, 7499.9999867981605, 2240.9999960552905
UNKNOWN, 300, Flight87, 0.2500000004915481, 44999.99997050711, 13445.999991187526, 0.7500000004427327, 14999.999973436035, 4481.999992062688
UNKNOWN, 300, Flight88, 0.35200508535848096, 64799.491464151906, 19362.08804948859, 0.7690273738022182, 23097.26261977818, 6901.46207078972
UNKNOWN, 300, Flight89, 0.3520050853545622, 64799.49146454378, 19362.08804960568, 0.7698025443145354, 23019.745568546456, 6878.299975881681
UNKNOWN, 300, Flight90, 0.25000000044592596, 22499.99998662222, 6722.99999600272, 0.7500000004370938, 7499.9999868871855, 2240.999996081891
UNKNOWN, 360, Flight61, 0.7672712802148925, 20945.584780659672, 6258.540732461111, 0.8172642927888598, 16446.213649002617, 4914.128638321982
UNKNOWN, 360, Flight63, 0.7550392635721523, 4899.214728556954, 1463.8853608928177, 0.8140111219283138, 3719.777561433724, 1111.4695353563968
UNKNOWN, 360, Flight64, 0.7668378863331947, 20984.590230012476, 6270.195560727728, 0.8171642896943518, 16455.213927508335, 4916.817921539491
UNKNOWN, 360, Flight65, 0.7582295805553525, 12088.520972232374, 3612.0500665030336, 0.8149782158381605, 9251.089208091973, 2764.2254553778816
UNKNOWN, 360, Flight66, 0.7668378863331947, 20984.590230012476, 6270.195560727728, 0.8171642896943518, 16455.213927508335, 4916.817921539491
UNKNOWN, 360, Flight67, 0.7545698371504679, 9817.206513981284, 2933.381306377608, 0.814104833828256, 7435.806646869758, 2221.8190260846836
UNKNOWN, 360, Flight68, 0.7556565088397573, 7330.3047348072805, 2190.2950547604155, 0.8143013389817672, 5570.959830546985, 1664.6027973674393
UNKNOWN, 360, Flight69, 0.7622039018040319, 14267.765891758088, 4263.208448457317, 0.8159225824738144, 11044.645051571133, 3300.139941409455
UNKNOWN, 360, Flight70, 0.758160999966403, 9673.560001343882, 2890.4597284015517, 0.8148883916126819, 7404.464335492724, 2212.453943445226
UNKNOWN, 360, Flight71, 0.7530584517093653, 4938.830965812695, 1475.722692584833, 0.8135901766830436, 3728.1964663391286, 1113.9851041421316
UNKNOWN, 360, Flight72, 0.7517737714071226, 4964.524571857547, 1483.3999420710352, 0.8133218307602237, 3733.5633847955264, 1115.5887393769033
UNKNOWN, 360, Flight74, 0.7590942516818391, 12045.287415908046, 3599.131879873324, 0.8151724524849748, 9241.377375751259, 2761.3235598744764
UNKNOWN, 360, Flight75, 0.7698961183399081, 20709.34934940827, 6187.953585603191, 0.817882815527945, 16390.546602484956, 4897.495324822505
UNKNOWN, 360, Flight76, 0.753720520977208, 7388.384370683761, 2207.6492499603078, 0.8138796625498103, 5583.610123505692, 1668.3827049035008
UNKNOWN, 360, Flight77, 0.7550392635721523, 4899.214728556954, 1463.8853608928177, 0.8140111219283138, 3719.777561433724, 1111.4695353563968
UNKNOWN, 360, Flight78, 0.7546942163026523, 7359.17351092043, 2198.9210450630244, 0.8140902170419235, 5577.293488742294, 1666.4952944361976
UNKNOWN, 360, Flight80, 0.7595972200482557, 14424.166797104659, 4309.941038974872, 0.8153300863679646, 11080.194817922127, 3310.7622115951317
UNKNOWN, 360, Flight81, 0.7438655622186565, 2561.3443778134347, 765.3297000906543, 0.8115686389627824, 1884.3136103721758, 563.0329067792062
UNKNOWN, 360, Flight82, 0.7638101582785873, 16533.288920498886, 4940.146729445068, 0.8163353382604566, 12856.52632176804, 3841.5300649442906
UNKNOWN, 360, Flight83, 0.7669557151088863, 18643.5427912891, 5570.690586037183, 0.8171208671964476, 14630.330624284192, 4371.542790536117
UNKNOWN, 360, Flight85, 0.7551766193354976, 7344.7014199350715, 2194.5967842765995, 0.8141956556329606, 5574.1303310111825, 1665.5501429061414
UNKNOWN, 360, Flight86, 0.7546942163026523, 7359.17351092043, 2198.9210450630244, 0.8140902170419235, 5577.293488742294, 1666.4952944361976
UNKNOWN, 360, Flight87, 0.7591584692717829, 14450.491843693027, 4317.806962895476, 0.8152325746548662, 11086.045520708029, 3312.510401587559
UNKNOWN, 360, Flight88, 0.7703740603634047, 22962.59396365953, 6861.223076341467, 0.8182039113076891, 18179.60886923109, 5432.06713012625
UNKNOWN, 360, Flight89, 0.7692466913937479, 23075.33086062521, 6894.908861154813, 0.8179303944125689, 18206.960558743114, 5440.239814952442
UNKNOWN, 360, Flight90, 0.7527342482656239, 7417.972552031284, 2216.490198546948, 0.8136689992933258, 5589.930021200225, 1670.2710903346274
LOWRISK1, 240, Flight1, 0.25000000057432137, 22499.999982770358, 4481.999996567855, 0.7500000004516514, 7499.999986450459, 1493.9999973009312
LOWRISK1, 240, Flight2, 0.25000000052763766, 14999.999989447246, 2987.9999978978913, 0.7500000004456258, 4999.999991087485, 995.9999982246269
LOWRISK1, 240, Flight3, 0.2500000005861154, 44999.99996483308, 8963.999992994748, 0.7500000004531221, 14999.999972812675, 2987.9999945842847
LOWRISK1, 240, Flight4, 0.2500000007687248, 52499.99994618926, 10457.9999892809, 0.7500000004649948, 17499.999967450363, 3485.999993516112
LOWRISK1, 240, Flight5, 0.25000000046947907, 44999.999971831254, 8963.999994388785, 0.7500000004376933, 14999.9999737384, 2987.9999947686892
LOWRISK1, 240, Flight6, 0.2500000005637117, 29999.99997745153, 5975.999995508345, 0.7500000004502877, 9999.999981988492, 1991.9999964121075
LOWRISK1, 240, Flight7, 0.2500000005444356, 22499.99998366693, 4481.999996746452, 0.7500000004478123, 7499.99998656563, 1493.9999973238735
LOWRISK1, 240, Flight8, 0.41666666725189033, 52499.99994732987, 10457.99998950811, 0.7500000004783641, 22499.999956947227, 4481.999991423888
LOWRISK1, 240, Flight9, 0.25000000046524007, 37499.999976738, 7469.999995366209, 0.7500000004370913, 12499.999978145437, 2489.999995646571
LOWRISK1, 240, Flight10, 0.25000000046125503, 29999.999981549798, 5975.999996324719, 0.7500000004365183, 9999.99998253927, 1991.9999965218224
LOWRISK1, 240, Flight11, 0.25000000065956063, 7499.9999934043935, 1493.999998686155, 0.7500000004755291, 2499.999995244709, 497.99999905274603
LOWRISK1, 240, Flight12, 0.2500000004737908, 29999.999981048368, 5975.999996224835, 0.7500000004383156, 9999.999982467376, 1991.9999965075012
LOWRISK1, 240, Flight13, 0.2500000004885921, 22499.999985342238, 4481.999997080174, 0.7500000004403833, 7499.999986788502, 1493.9999973682695
LOWRISK1, 240, Flight14, 0.25000000048343923, 37499.99997582804, 7469.999995184945, 0.7500000004396616, 12499.999978016918, 2489.99999562097
LOWRISK1, 240, Flight15, 0.2500000006775938, 52499.99995256844, 10457.999990551632, 0.750000000451339, 17499.99996840627, 3485.999993706529
LOWRISK1, 240, Flight16, 0.2500000006925513, 52499.99995152141, 10457.999990343063, 0.7500000004537672, 17499.999968236294, 3485.9999936726695
LOWRISK1, 240, Flight17, 0.25000000046517357, 22499.999986044793, 4481.999997220122, 0.7500000004370895, 7499.999986887316, 1493.9999973879533
LOWRISK1, 240, Flight18, 0.2500000006775938, 52499.99995256844, 10457.999990551632, 0.750000000451339, 17499.99996840627, 3485.999993706529
LOWRISK1, 240, Flight19, 0.416666667256035, 52499.99994695684, 10457.999989433802, 0.7500000004851587, 22499.99995633572, 4481.999991302075
LOWRISK1, 240, Flight20, 0.2500000004738957, 44999.999971566256, 8963.999994335998, 0.7500000004383198, 14999.999973700811, 2987.9999947612014
LOWRISK1, 240, Flight21, 0.250000000535777, 22499.99998392669, 4481.999996798197, 0.7500000004466864, 7499.99998659941, 1493.9999973306024
LOWRISK1, 240, Flight22, 0.2500000005859518, 37499.99997070241, 7469.99999416392, 0.750000000453113, 12499.99997734435, 2489.9999954869945
LOWRISK1, 240, Flight23, 0.25000000046931947, 14999.99999061361, 2987.9999981302312, 0.7500000004376881, 4999.999991246238, 995.9999982562506
LOWRISK1, 240, Flight24, 0.4166666672766312, 52499.99994510318, 10457.999989064554, 0.7500000005189472, 22499.99995329475, 4481.999990696314
LOWRISK1, 240, Flight25, 0.25000000058574906, 14999.99998828502, 2987.9999976663757, 0.750000000453109, 4999.99999093782, 995.9999981948138
LOWRISK1, 240, Flight26, 0.2500000005861154, 44999.99996483308, 8963.999992994748, 0.7500000004531221, 14999.999972812675, 2987.9999945842847
LOWRISK1, 240, Flight27, 0.25000000046947907, 44999.999971831254, 8963.999994388785, 0.7500000004376933, 14999.9999737384, 2987.9999947686892
LOWRISK1, 240, Flight28, 0.41666666725189033, 52499.99994732987, 10457.99998950811, 0.7500000004783641, 22499.999956947227, 4481.999991423888
LOWRISK1, 240, Flight29, 0.25000000052005694, 14999.999989598862, 2987.9999979280933, 0.7500000004446269, 4999.999991107462, 995.9999982286064
LOWRISK1, 240, Flight30, 0.250000000658663, 22499.99998024011, 4481.99999606383, 0.7500000004622387, 7499.99998613284, 1493.9999972376615
LOWRISK1, 240, Flight31, 0.25000000049414606, 22499.99998517562, 4481.999997046983, 0.7500000004411443, 7499.99998676567, 1493.9999973637214
LOWRISK1, 240, Flight32, 0.4166666672840043, 52499.999944439616, 10457.999988932372, 0.7500000005310372, 22499.99995220665, 4481.999990479564
LOWRISK1, 240, Flight33, 0.2500000005443898, 14999.999989112202, 2987.9999978311507, 0.7500000004478116, 4999.999991043769, 995.9999982159187
LOWRISK1, 240, Flight34, 0.3437500006099062, 52499.99995120751, 10457.999990280536, 0.7500000004932031, 19999.999960543748, 3983.999992140314
LOWRISK1, 240, Flight35, 0.2500000005859518, 37499.99997070241, 7469.99999416392, 0.750000000453113, 12499.99997734435, 2489.9999954869945
LOWRISK1, 240, Flight36, 0.25000000053601934, 44999.99996783884, 8963.999993593497, 0.7500000004466942, 14999.999973198346, 2987.9999946611106
LOWRISK1, 240, Flight37, 0.4750000005558879, 52499.99994441121, 10457.999988926713, 0.7500000005227763, 24999.999947722372, 4979.999989586297
LOWRISK1, 240, Flight38, 0.2500000005443898, 14999.999989112202, 2987.9999978311507, 0.7500000004478116, 4999.999991043769, 995.9999982159187
LOWRISK1, 240, Flight39, 0.47500000053666697, 52499.9999463333, 10457.999989309594, 0.7500000004911377, 24999.99995088623, 4979.999990216537
LOWRISK1, 240, Flight40, 0.2500000004835158, 44999.999970989054, 8963.99999422102, 0.7500000004396656, 14999.999973620063, 2987.999994745116
LOWRISK1, 240, Flight41, 0.2500000006261456, 37499.99996869272, 7469.999993763589, 0.7500000004581705, 12499.999977091475, 2489.9999954366217
LOWRISK1, 240, Flight42, 0.2500000004575401, 37499.99997712299, 7469.9999954428995, 0.750000000435971, 12499.999978201447, 2489.999995657728
LOWRISK1, 240, Flight43, 0.25000000052767946, 22499.999984169615, 4481.999996846587, 0.7500000004456263, 7499.999986631211, 1493.9999973369372
LOWRISK1, 240, Flight44, 0.2500000006261456, 37499.99996869272, 7469.999993763589, 0.7500000004581705, 12499.999977091475, 2489.9999954366217
LOWRISK1, 240, Flight45, 0.25000000052763766, 14999.999989447246, 2987.9999978978913, 0.7500000004456258, 4999.999991087485, 995.9999982246269
LOWRISK1, 240, Flight46, 0.250000000677404, 37499.9999661298, 7469.999993253055, 0.7500000004645424, 12499.99997677288, 2489.9999953731576
LOWRISK1, 240, Flight47, 0.25000000065874406, 29999.999973650236, 5975.999994751127, 0.7500000004622384, 9999.999981510466, 1991.9999963168846
LOWRISK1, 240, Flight48, 0.250000000677404, 37499.9999661298, 7469.999993253055, 0.7500000004645424, 12499.99997677288, 2489.9999953731576
LOWRISK1, 240, Flight49, 0.2500000005354944, 7499.999994645056, 1493.999998933295, 0.7500000004589411, 2499.999995410589, 497.9999990857893
LOWRISK1, 240, Flight50, 0.25000000048875964, 44999.99997067442, 8963.999994158345, 0.7500000004403892, 14999.99997357665, 2987.9999947364686
LOWRISK1, 240, Flight51, 0.2500000006925513, 52499.99995152141, 10457.999990343063, 0.7500000004537672, 17499.999968236294, 3485.9999936726695
LOWRISK1, 240, Flight52, 0.2500000006981538, 52499.99995112923, 10457.999990264943, 0.7500000004546511, 17499.999968174423, 3485.999993660345
LOWRISK1, 240, Flight53, 0.3437500006419235, 52499.99994864612, 10457.999989770306, 0.7500000005456571, 19999.999956347434, 3983.9999913044085
LOWRISK1, 240, Flight54, 0.4166666672766312, 52499.99994510318, 10457.999989064554, 0.7500000005189472, 22499.99995329475, 4481.999990696314
LOWRISK1, 240, Flight55, 0.250000000535777, 22499.99998392669, 4481.999996798197, 0.7500000004466864, 7499.99998659941, 1493.9999973306024
LOWRISK1, 240, Flight56, 0.250000000535777, 22499.99998392669, 4481.999996798197, 0.7500000004466864, 7499.99998659941, 1493.9999973306024
LOWRISK1, 240, Flight57, 0.4750000005289481, 52499.99994710519, 10457.999989463353, 0.7500000004783978, 24999.999952160222, 4979.999990470316
LOWRISK1, 240, Flight58, 0.2500000004886352, 29999.999980454595, 5975.999996106555, 0.7500000004403844, 9999.999982384625, 1991.999996491017
LOWRISK1, 240, Flight59, 0.3437500006099062, 52499.99995120751, 10457.999990280536, 0.7500000004932031, 19999.999960543748, 3983.999992140314
LOWRISK1, 240, Flight60, 0.2500000004784962, 37499.999976075196, 7469.999995234179, 0.7500000004389732, 12499.99997805134, 2489.999995627827
LOWRISK1, 240, Flight61, 0.4166666675321496, 52499.999922106545, 10457.999984483624, 0.7500000009335597, 22499.999915979628, 4481.999983263142
LOWRISK1, 240, Flight62, 0.25000000054469046, 44999.99996731857, 8963.999993489859, 0.7500000004478207, 14999.99997313076, 2987.9999946476473
LOWRISK1, 240, Flight63, 0.2500000009142328, 14999.999981715344, 2987.9999963576965, 0.7500000004935145, 4999.999990129711, 995.9999980338383
LOWRISK1, 240, Flight64, 0.4166666674910914, 52499.99992580178, 10457.999985219714, 0.7500000008675947, 22499.999921916482, 4481.9999844457625
LOWRISK1, 240, Flight65, 0.250000001155753, 37499.99994221235, 7469.9999884887, 0.750000000522717, 12499.99997386415, 2489.9999947937386
LOWRISK1, 240, Flight66, 0.4166666673955702, 52499.999934398686, 10457.999986932218, 0.750000000713144, 22499.999935817043, 4481.999987214755
LOWRISK1, 240, Flight67, 0.2500000016410235, 29999.999934359057, 5975.999986924324, 0.7500000005811783, 9999.999976752866, 1991.9999953691708
LOWRISK1, 240, Flight68, 0.2500000008720384, 22499.999973838847, 4481.999994788698, 0.7500000004883852, 7499.999985348443, 1493.99999708141
LOWRISK1, 240, Flight69, 0.2500000006776461, 44999.99995934123, 8963.999991900771, 0.7500000004645597, 14999.999972126416, 2987.9999944475817
LOWRISK1, 240, Flight70, 0.25000000067729616, 29999.99997290815, 5975.999994603303, 0.7500000004645369, 9999.999981418527, 1991.9999962985703
LOWRISK1, 240, Flight71, 0.25000000115524834, 14999.999976895033, 2987.9999953974902, 0.7500000005226742, 4999.999989546515, 995.9999979176658
LOWRISK1, 240, Flight72, 0.25000000251700205, 14999.99994965996, 2987.999989972264, 0.7500000006865215, 4999.9999862695695, 995.9999972648982
LOWRISK1, 240, Flight73, 0.2500000004941135, 14999.999990117733, 2987.999998031452, 0.7500000004411443, 4999.999991177113, 995.9999982424808
LOWRISK1, 240, Flight74, 0.2500000009146059, 37499.999954269704, 7469.999990890525, 0.7500000004935408, 12499.999975322962, 2489.999995084334
LOWRISK1, 240, Flight75, 0.41666666728983004, 52499.999943915296, 10457.999988827927, 0.7500000005405867, 22499.9999513472, 4481.999990308362
LOWRISK1, 240, Flight76, 0.2500000016407373, 22499.99995077788, 4481.999990194954, 0.7500000005811531, 7499.999982565406, 1493.9999965270288
LOWRISK1, 240, Flight77, 0.25000000071964207, 14999.999985607157, 2987.9999971329457, 0.7500000004697739, 4999.999990604522, 995.9999981284208
LOWRISK1, 240, Flight78, 0.250000000658663, 22499.99998024011, 4481.99999606383, 0.7500000004622387, 7499.99998613284, 1493.9999972376615
LOWRISK1, 240, Flight79, 0.2500000007320669, 52499.99994875532, 10457.999989792059, 0.7500000004597757, 17499.999967815704, 3485.999993588888
LOWRISK1, 240, Flight80, 0.25000000108193193, 44999.99993508409, 8963.99998706875, 0.750000000513788, 14999.999969172719, 2987.9999938592055
LOWRISK1, 240, Flight81, 0.250000001643163, 7499.99998356837, 1493.9999967268193, 0.7500000005961663, 2499.999994038337, 497.9999988124367
LOWRISK1, 240, Flight82, 0.25000000095843794, 52499.99993290934, 10457.99998663554, 0.750000000489635, 17499.99996572555, 3485.9999931725292
LOWRISK1, 240, Flight83, 0.3437500006454354, 52499.99994836516, 10457.99998971434, 0.7500000005513827, 19999.999955889383, 3983.999991213165
LOWRISK1, 240, Flight84, 0.25000000084957014, 52499.999940530084, 10457.999988153591, 0.7500000004758212, 17499.999966692518, 3485.9999933651493
LOWRISK1, 240, Flight85, 0.25000000080115053, 22499.999975965486, 4481.999995212324, 0.7500000004797509, 7499.999985607473, 1493.9999971330085
LOWRISK1, 240, Flight86, 0.2500000009143111, 22499.99997257067, 4481.999994536077, 0.7500000004935201, 7499.999985194397, 1493.9999970507238
LOWRISK1, 240, Flight87, 0.25000000148029083, 44999.99991118255, 8963.999982307563, 0.7500000005618074, 14999.999966291558, 2987.9999932852784
LOWRISK1, 240, Flight88, 0.47500000063434816, 52499.999936565175, 10457.999987363783, 0.7500000006514395, 24999.999934856056, 4979.999987023326
LOWRISK1, 240, Flight89, 0.47500000068969017, 52499.99993103098, 10457.999986261371, 0.7500000007418444, 24999.999925815562, 4979.99998522246
LOWRISK1, 240, Flight90, 0.2500000013491793, 22499.99995952462, 4481.999991937304, 0.7500000005460544, 7499.999983618367, 1493.9999967367787
